id,title,headline,level,locale,rating_average,rating_count,duration_seconds,is_free,is_practice_test_course,instructors,lectures_count,practice_test_questions_count,badges,updated_on,url_course_landing,url_course_taking,image_240x135,tracking_id,hands_on_ribbons
4110654,Hızlandırılmış JAVA Programlama,Algoritma mantığını bilenler için,BEGINNER,tr-TR,5,1,5390,False,False,Orkun Öztürk,56,0,,2022-11-13,https://www.udemy.com/course/javaprogramlama,https://www.udemy.com/course/javaprogramlama/learn,https://img-c.udemycdn.com/course/240x135/4110654_d771.jpg,ezu5QXd2QC-_bonswnEttw,
1460722,Criando Seu Primeiro Game com a Unreal Engine e Blueprints,"Seu Game, Seu Mundo! Crie um jogo TPS Completo: Personagem, Armas, Inimigos, Drones, Menu, Level Design e Publique!",ALL_LEVELS,pt-BR,4.873143196105957,1849,90785,False,False,Professor Marcos Pacheco (Mestre em Computação),219,0,Highest Rated|Good for Beginners|Highest Rated|Good for Beginners|Good for Beginners|Good for Beginners,2026-02-20,https://www.udemy.com/course/curso-de-game-com-unreal-engine-4,https://www.udemy.com/course/curso-de-game-com-unreal-engine-4/learn,https://img-c.udemycdn.com/course/240x135/1460722_ac3e_24.jpg,5qVf4QnEQp-4somaR4SNWw,
3246708,Unity2D脱出ゲーム開発入門：Unityインストラクターが基礎から教えるセーブ機能マスターコース【スタジオしまづ】,アプリリリースに必須な2D脱出ゲームのセーブ機能が学べる入門講座！C#プログラミングに不安がある初心者でもしっかり学べるイラスト解説&演習問題付き。コースが終わる頃には１つの脱出ゲームが完成し、あなたも個人開発者の仲間入り！,BEGINNER,ja-JP,4.321552276611328,556,42662,False,False,嶋津 恒彦,123,0,Good for Beginners|Good for Beginners,2023-05-04,https://www.udemy.com/course/unity2d_escape,https://www.udemy.com/course/unity2d_escape/learn,https://img-c.udemycdn.com/course/240x135/3246708_7f0f.jpg,Hv5_Fm4LSRiVEIe5egKNPw,
1878170,Arduino: Referência de Programação (COMPLETO),Aprenda a programar mais de 90% da referência da página oficial do Arduino,ALL_LEVELS,pt-BR,4.470836162567139,151,38861,False,False,Gilson de Freitas,78,0,Highest Rated|Highest Rated,2018-10-08,https://www.udemy.com/course/arduino-referencia-de-programacao,https://www.udemy.com/course/arduino-referencia-de-programacao/learn,https://img-c.udemycdn.com/course/240x135/1878170_670c_2.jpg,RtCSsE2zQxWengUeaQC_XA,
1609970,Aprende a construir Temas desde cero a avanzado de WordPress,Es hora de saltar al siguiente paso en WordPress. Inscribete en el curso de creación de temas para el CMS más popular,INTERMEDIATE,es-CO,4.370293140411377,66,147252,False,False,Gilbert Rodríguez,188,0,,2022-01-17,https://www.udemy.com/course/aprende-a-construir-temas-desde-cero-a-avanzado-de-wordpress,https://www.udemy.com/course/aprende-a-construir-temas-desde-cero-a-avanzado-de-wordpress/learn,https://img-c.udemycdn.com/course/240x135/1609970_c189_2.jpg,k9Do3I5QS6iuujmjl_hZQg,
2354022,Criando um Game Avançado com a Unreal Engine e Blueprints,"Desenvolva jogo TPS avançado com IA - BT, inimigos com armas, animações avançadas, aranhas que atacam e tudo sem codar!",ALL_LEVELS,pt-BR,4.833081245422363,379,73620,False,False,Professor Marcos Pacheco (Mestre em Computação),212,0,Highest Rated|Highest Rated|Highest Rated,2026-02-02,https://www.udemy.com/course/unreal-4-blueprints-criando-o-game-swat-combat-street-war,https://www.udemy.com/course/unreal-4-blueprints-criando-o-game-swat-combat-street-war/learn,https://img-c.udemycdn.com/course/240x135/2354022_1c52_30.jpg,bx1Q-Ib3QwqY1Qpe9Hm9Lg,
4750180,【NotionをCMSに】NotionAPI + Next.js + TypeScript でブログ開発〜デプロイまで,話題で便利なNotion。普段使用しているNotionをCMSとして、記事運用が快適で簡単になるブログアプリケーションを開発します。React、Nextjsフレームワークを使用し、TypeScriptで実装。最後はデプロイまで行います。,BEGINNER,ja-JP,4.5804338455200195,50,21831,False,False,taku - www.takux.one,99,0,,2025-06-19,https://www.udemy.com/course/notion-next-blog,https://www.udemy.com/course/notion-next-blog/learn,https://img-c.udemycdn.com/course/240x135/4750180_d0d8_4.jpg,ciOvxSLORASCFbPvrc7q0A,
1318430,Formation Maths pour Unity3D : Verteurs et Quaternions !,Les mathématiques indispensables pour le jeu vidéo avec Unity3D !,INTERMEDIATE,fr-FR,4.366241931915283,35,3269,False,False,Anthony Kozak,37,0,Highest Rated|Highest Rated,2018-07-28,https://www.udemy.com/course/formation-maths-pour-unity3d-vertex-et-quaternions,https://www.udemy.com/course/formation-maths-pour-unity3d-vertex-et-quaternions/learn,https://img-c.udemycdn.com/course/240x135/1318430_448e_2.jpg,lJn0cI5qSmG4vjyc0KbTOA,
1350496,Unreal Engine 4: Kapsamlı Projeler Üzerinden Oyun Geliştirme,Platform üzerindeki -tüm diğer diller de dahil- en kapsamlı UE4 oyun geliştirme eğitimi: Üstelik baştan sona Türkçe!,ALL_LEVELS,tr-TR,3.403881311416626,1691,238160,False,False,Hasan Özoğlu,156,0,,2020-07-12,https://www.udemy.com/course/unreal-engine-4-oyun-gelistirme-kursu,https://www.udemy.com/course/unreal-engine-4-oyun-gelistirme-kursu/learn,https://img-c.udemycdn.com/course/240x135/1350496_74c9.jpg,u4wgbHwIQeyEKDRLCO0WKQ,
1992318,"NPM Desarrollar y publicar librerias JS,TS, Angular, ReactJS","¡Aprende desde 0 las nociones de NPM y a crear librerías Node en JS, Typescript ReactJS Angular con ejemplos prácticos!",ALL_LEVELS,es-ES,4.67759895324707,98,73074,False,False,Anartz Mugika Ledo,306,0,Highest Rated|Highest Rated,2020-04-05,https://www.udemy.com/course/npm-librerias-node-con-js-typescript-angular-y-otras-herramientas,https://www.udemy.com/course/npm-librerias-node-con-js-typescript-angular-y-otras-herramientas/learn,https://img-c.udemycdn.com/course/240x135/1992318_a8ef_3.jpg,taXKUDoCRfqh9Yk-RUMrgg,
3082094,Sachbuch und Facharbeit mit Mac-Word planen und schreiben,"So planst, schreibst und formatierst du dein Fachbuch, deine Master-Thesis oder deine Seminar- bzw. Doktorarbeit",EXPERT,de-DE,4.711963653564453,20,21633,False,False,Johann-Christian Hanke,77,0,,2023-07-09,https://www.udemy.com/course/sachbuch-und-facharbeit-mit-mac-word-planen-und-schreiben,https://www.udemy.com/course/sachbuch-und-facharbeit-mit-mac-word-planen-und-schreiben/learn,https://img-c.udemycdn.com/course/240x135/3082094_0a00.jpg,xG-0EUiyRsy4-QoctwBj3w,
6789345,Complete Linux System & Network Administration,"Get your RHCSA, RHCE, LFCS, LPIC, and CompTIA Linux+ certification with no hassle and advance your carreer.",ALL_LEVELS,en-US,4.684004306793213,5,57600,False,False,"Marco Spaziani Brunella, PhD",87,0,,2025-11-07,https://www.udemy.com/course/linux-system-network-administration,https://www.udemy.com/course/linux-system-network-administration/learn,https://img-c.udemycdn.com/course/240x135/6789345_c089.jpg,DBVYtQokTA6LswVktOEURQ,
2417914,Nuvem Shop Completo | Crie Sua Loja Virtual (Projeto Real),"Aprenda a criar um ecommerce 100% personalizado e responsivo na plataforma lider da América Latina, a Nuvemshop.",ALL_LEVELS,pt-BR,4.369290351867676,118,81412,False,False,Leonam Bernini da Silva,110,0,Highest Rated|Highest Rated,2023-03-20,https://www.udemy.com/course/front-end-para-e-commerce-na-plataforma-nuvemshop,https://www.udemy.com/course/front-end-para-e-commerce-na-plataforma-nuvemshop/learn,https://img-c.udemycdn.com/course/240x135/2417914_d4d7_3.jpg,4U9DQcO_T6eNhpy_l_fREg,
6042606,Curso completo de Drives VFD ou variadores de frequência CLP,"Configura qualquer marca de drives VFD, programa o drive PowerFlex 525 com o PLC da Allen Bradley ou Rockwell Curso 2024",ALL_LEVELS,pt-BR,4.220037937164307,30,45132,False,False,Mario Diaz|Bryans Pérez|Rodrigo Díaz Academia PLC,65,0,Highest Rated|Highest Rated,2024-11-23,https://www.udemy.com/course/curso-completo-de-drives-vfd-ou-variadores-de-frequencia-clp,https://www.udemy.com/course/curso-completo-de-drives-vfd-ou-variadores-de-frequencia-clp/learn,https://img-c.udemycdn.com/course/240x135/6042606_efe7_3.jpg,-zRtebpkSRGU70CYQ4SyIw,
1628494,Curso Completo De Búsquedas Con Google: De Novato A Experto,Como encontrar la mejor información usando Google y otras herramientas de busqueda en Internet,ALL_LEVELS,es-LA,4.1126017570495605,71,5833,False,False,Wilfredo Barrios,35,0,Highest Rated|Highest Rated,2022-12-25,https://www.udemy.com/course/curso-completo-de-google-search-de-novato-a-experto,https://www.udemy.com/course/curso-completo-de-google-search-de-novato-a-experto/learn,https://img-c.udemycdn.com/course/240x135/1628494_bf86_3.jpg,_7QdegGwSsupZmEwqhw4Iw,
3072998,Özel Eğitim ve Çocuk Gelişimi için En Güncel Rehber,"Uzman Psikolog İlbey UÇAR'ın Özel Eğitim, çocuk gelişimi, aile içi ilişki sorunlarına yönelik Profesyonel Eğitim Kursu",ALL_LEVELS,tr-TR,4.423872470855713,203,9548,False,False,PhD Psychologist İlbey UCAR,19,0,Highest Rated,2024-06-04,https://www.udemy.com/course/rehabilitasyon-cocuklarimiza-ozel-egitim-psikolog-egitimi,https://www.udemy.com/course/rehabilitasyon-cocuklarimiza-ozel-egitim-psikolog-egitimi/learn,https://img-c.udemycdn.com/course/240x135/3072998_8a40.jpg,seItcxm0TLm4fMZA-yq_Qg,
1247710,Angular with typescript in Hindi - basic to advance level,Learn Angular in Hindi from beginners to advanced level with project development.,ALL_LEVELS,hi-IN,4.01692533493042,183,25439,False,False,Vinay Singh,86,0,Good for Beginners|Good for Beginners|Good for Beginners,2019-01-28,https://www.udemy.com/course/angular-2-with-typescript-in-hindi-basic-to-advance-level,https://www.udemy.com/course/angular-2-with-typescript-in-hindi-basic-to-advance-level/learn,https://img-c.udemycdn.com/course/240x135/1247710_71f2_5.jpg,XFX1Uz7cRu29KzKR6y9PsA,
2197322,SAP ABAP CDS (Core Data Service) Views for S/4 HANA,End-to-End Functions in ABAP CDS Views | AMDP | SAP Fiori Template Apps,ALL_LEVELS,en-IN,4.44411563873291,1147,59220,False,False,Ramesh Kumaar,57,0,,2025-11-05,https://www.udemy.com/course/abap-cds-views-for-s4-hana,https://www.udemy.com/course/abap-cds-views-for-s4-hana/learn,https://img-c.udemycdn.com/course/240x135/2197322_5e28_5.jpg,u0EF0kNGQUSUU6pPXa0FSw,
6163667,Business Central Programming - Beyond the Basics,Advance Your Skills with Business Central Programming,INTERMEDIATE,en-US,4.659194469451904,107,20093,False,False,Dorin Bîrsan,72,0,Highest Rated|Highest Rated,2025-10-02,https://www.udemy.com/course/business-central,https://www.udemy.com/course/business-central/learn,https://img-c.udemycdn.com/course/240x135/6163667_25f8.jpg,Q25W9Rb8RgqhVX9qHtIjjg,
3874794,دورة جلين دومان دليلك لاكتشاف عبقرية طفلك,"برنامج جلين دومان للتعليم المبكر,مامدى ذكاء طفلك ؟, النمو العصبي للرضع, تطور الطفل خلال السنة الاولى من حياته,",INTERMEDIATE,ar-AR,,0,26968,False,False,Amina ibrir,29,0,,2022-01-31,https://www.udemy.com/course/gleandoman1vpower,https://www.udemy.com/course/gleandoman1vpower/learn,https://img-c.udemycdn.com/course/240x135/3874794_2bf6_4.jpg,CIleAGsZTFWCTyN7_ql4YQ,
1621670,The Complete Java Developer Course from Scratch,Become an Oracle Certified job-ready developer. Mentored step-by-step by professionals. World-class study experience.,ALL_LEVELS,en-US,4.468939304351807,66,45460,False,False,ICE Malta Online,108,30,,2019-10-04,https://www.udemy.com/course/complete-java-developer-course,https://www.udemy.com/course/complete-java-developer-course/learn,https://img-c.udemycdn.com/course/240x135/1621670_c313.jpg,f7Lz9MCUQ6WTjCb6coWAwg,
5494632,C Made Easy for Beginners: A Complete C Programming Course,"Become a professional C programmer, learn from very basic to advance level, apply / answer confidently.",ALL_LEVELS,en-US,3.880734920501709,12,78358,False,False,Ali Shirani,196,0,,2026-02-12,https://www.udemy.com/course/c-made-easy-for-beginners-a-complete-c-language-course,https://www.udemy.com/course/c-made-easy-for-beginners-a-complete-c-language-course/learn,https://img-c.udemycdn.com/course/240x135/5494632_555d_9.jpg,RIDc5enkSLCjK3jDV854OQ,
5037268,Linux for DevOps & Cloud Engineers: From Beginner to Pro,"Get the linux skills like user management, networking, wild card, redirection software management, services etc",INTERMEDIATE,en-US,4.504190921783447,59,28473,False,False,Praveen Kumar,55,0,,2025-06-25,https://www.udemy.com/course/init6-linux,https://www.udemy.com/course/init6-linux/learn,https://img-c.udemycdn.com/course/240x135/5037268_ebf5_5.jpg,aH5wh_jEQkSvyVJ4htEvmA,
1449232,Unreal Engine 4: C++ ile Multiplayer Oyun Geliştirme,"Platform üzerinde, En kapsamlı C++ ve Unreal Engine ile Multiplayer oyun geliştirme eğitimi: Üstelik baştan sonra Türkçe",BEGINNER,tr-TR,3.5977306365966797,185,97148,False,False,Hasan Özoğlu,160,0,,2020-07-05,https://www.udemy.com/course/unreal-engine-4-c-ile-multiplayer-oyun-gelistirme,https://www.udemy.com/course/unreal-engine-4-c-ile-multiplayer-oyun-gelistirme/learn,https://img-c.udemycdn.com/course/240x135/1449232_43e7.jpg,6YEGLT77Rsa46ZicqmriLA,
7022785,Turbo Pascal | Domine a Programação do Zero ao Avançado,Aprenda Turbo Pascal do A ao Z e compreenda a lógica da programação desde o zero com bases sólidas,ALL_LEVELS,pt-BR,,0,43923,False,False,TAY Software|Ahmet Onur TAY,72,0,New,2026-02-11,https://www.udemy.com/course/turbo-pascal-domine-a-programacao-do-zero-ao-avancado,https://www.udemy.com/course/turbo-pascal-domine-a-programacao-do-zero-ao-avancado/learn,https://img-c.udemycdn.com/course/240x135/7022785_3fc8.jpg,CRcnydU8SpW6XYDmMpxU4w,
5623066,Crafting Fingerstyle Guitar Arrangements,Learn a Step By Step Method To Create Your Own Fingerstyle Guitar Arrangements From The Songs You Love,ALL_LEVELS,en-US,4.645571708679199,28,37820,False,False,Nir Mehlman,186,0,,2023-11-05,https://www.udemy.com/course/crafting-fingerstyle-guitar-arrangements,https://www.udemy.com/course/crafting-fingerstyle-guitar-arrangements/learn,https://img-c.udemycdn.com/course/240x135/5623066_9d88_3.jpg,O_3_jXGVQQio0wFYN0sHlA,
4809888,【初心者向け】作りながら学べる！Android開発のためのJava入門講座,「Javaを学んでもアプリを開発できない…」「アプリを開発したいけどJavaが分からない…」ということが起きないように「Java 文法を学ぶ → アプリの機能を作る」という手順を繰り返しながら、４択クイズアプリを開発していきましょう。,BEGINNER,ja-JP,4.448394775390625,91,16968,False,False,Sara - Code for Fun,132,0,,2025-04-11,https://www.udemy.com/course/java-intro-for-android,https://www.udemy.com/course/java-intro-for-android/learn,https://img-c.udemycdn.com/course/240x135/4809888_e0ed_5.jpg,qWk4BBTgSQyHOy0UjSnW4w,
1599564,Prise en main Oracle et SQL Developper,"L'essentiel sur Oracle, SQL, SQL * PLUS, SQL Developper pour démarrer rapidement et travailler avec le SGBD n°1 mondial",BEGINNER,fr-FR,3.9516680240631104,96,2058,False,False,Pascal SELINOU,18,0,,2019-04-01,https://www.udemy.com/course/prise-en-main-oracle,https://www.udemy.com/course/prise-en-main-oracle/learn,https://img-c.udemycdn.com/course/240x135/1599564_90d2_5.jpg,n6voVIiQQPWhQadVMZUubg,
1311358,Linux Command Line Interface and BASH Scripting,Understand BASH Commands and BASH Scripting,BEGINNER,en-US,4.700824737548828,117,10509,False,False,Capsule Trainings,58,25,Highest Rated,2017-08-19,https://www.udemy.com/course/linux-command-line-interface-and-bash-scripting,https://www.udemy.com/course/linux-command-line-interface-and-bash-scripting/learn,https://img-c.udemycdn.com/course/240x135/1311358_b583_8.jpg,a3wQfjyCRleD0-NQTouxLg,
3721306,0'Dan TEKNİK ANALİZE Başlayanlar İçin Donanımlı Geniş Paket,TEKNİK - TEMEL analiz bağlamında bilmeniz ve öğrenmeniz gereken her şeyi bu kursta bulabilirsiniz.,BEGINNER,tr-TR,4.660961151123047,146,12832,False,False,Baran Özcan,25,0,Good for Beginners|Good for Beginners|Good for Beginners,2021-10-23,https://www.udemy.com/course/baranozcan,https://www.udemy.com/course/baranozcan/learn,https://img-c.udemycdn.com/course/240x135/3721306_7961.jpg,HPVoBqOFSTGBHBRNjw33-g,
4284788,NTFS para principiantes Aprende a crear tokens no fungibles,Más información sobre cómo crear tu primer NFT en la plataforma NTF Opensea,BEGINNER,es-LA,3.846999168395996,121,7386,False,False,Greg Hung|Karla Medina,20,0,,2022-02-09,https://www.udemy.com/course/nftsespagnol,https://www.udemy.com/course/nftsespagnol/learn,https://img-c.udemycdn.com/course/240x135/4284788_e62d_5.jpg,aZpGToYLSqmUhuCLvGaVfQ,
3582497,"Diksiyon,Etkili ve Güzel Konuşma,Hitabet*Oyunlu Videolar","Vurgu Tonlama,Konuşma Sanatı",ALL_LEVELS,tr-TR,4.151630878448486,328,15925,False,False,Eda Gi̇zem Cengiz,73,0,Highest Rated|Highest Rated,2025-10-20,https://www.udemy.com/course/diksiyonetkili-ve-guzel-konusmahitabetoyunlu-videolar,https://www.udemy.com/course/diksiyonetkili-ve-guzel-konusmahitabetoyunlu-videolar/learn,https://img-c.udemycdn.com/course/240x135/3582497_80ca.jpg,HW337lJ7SDGrmHp2OG75DQ,
412584,The Beginner's ENLIGHTENED GUIDE To Writing LYRICS,A New Approach For Effortless Lyrics & Songwriting,ALL_LEVELS,en-US,4.185982704162598,517,12868,False,False,Adam Sweeney,43,0,,2021-10-12,https://www.udemy.com/course/how-to-become-a-lyric-writing-machine-complete-course,https://www.udemy.com/course/how-to-become-a-lyric-writing-machine-complete-course/learn,https://img-c.udemycdn.com/course/240x135/412584_0654_4.jpg,_AYQpHR6Sf6-KaE2XeWL1Q,
1634670,Curso de Supervivencia para dibujar.,Curso para fortalecer los principios básicos que se usan en todas las técnicas de dibujo,BEGINNER,es-MX,4.731061935424805,180,20016,False,False,Leo Meza,45,0,,2019-08-16,https://www.udemy.com/course/curso-de-supervivencia-para-dibujar,https://www.udemy.com/course/curso-de-supervivencia-para-dibujar/learn,https://img-c.udemycdn.com/course/240x135/1634670_8293_2.jpg,Da32IY4ESDCLCwCUx0QUsg,
5603110,كتابة المذكرات الإدارية,التميز فى تحرير مذكرات العرض,INTERMEDIATE,ar-AR,4,1,8378,False,False,عادل حسن على محسن,14,0,,2025-11-06,https://www.udemy.com/course/ywktoduh,https://www.udemy.com/course/ywktoduh/learn,https://img-c.udemycdn.com/course/240x135/5603110_5f66.jpg,b3psTC7aQViH4h7NBq0f5g,
6145743,Terraform Simplified: Beginner to Pro,Terraform Mastery Course: Complete Training for Expertise and Official Terraform Associate Certification (003).,BEGINNER,en-US,4.667166233062744,86,30855,False,False,Akash kumar,82,0,,2025-11-07,https://www.udemy.com/course/terraform-simplified-beginner-to-pro,https://www.udemy.com/course/terraform-simplified-beginner-to-pro/learn,https://img-c.udemycdn.com/course/240x135/6145743_0aa7_7.jpg,DsGVCEDLSbGqHf3mozan1Q,
2196754,Flutter Essencial,Aprenda a criar aplicativos nativos para Android/iOS com Flutter,BEGINNER,pt-BR,4.561196327209473,1838,81006,False,False,Ricardo Lecheta,359,0,Good for Beginners|Good for Beginners,2021-06-13,https://www.udemy.com/course/flutter-essencial,https://www.udemy.com/course/flutter-essencial/learn,https://img-c.udemycdn.com/course/240x135/2196754_9842.jpg,5TZkuKvET_ezFiZq8YT3TA,
3388796,The Complete Dart Language Guide for Beginners and Beyond,"Learn Dart Programming in depth. Includes: basic to advanced topics, exercises, and projects. Fully updated to Dart 2.15",ALL_LEVELS,en-US,4.585939884185791,1712,35228,False,False,Andrea Bizzotto,184,0,Good for Beginners|Good for Beginners|Good for Beginners,2021-12-20,https://www.udemy.com/course/complete-dart-guide,https://www.udemy.com/course/complete-dart-guide/learn,https://img-c.udemycdn.com/course/240x135/3388796_8fda_10.jpg,E5WTaMtyQzSFZlRkvZIyEw,
7069989,Learn French A1: The Complete Beginner Storytelling Course,"Learn French A1 through funny stories! Master vocabulary, essential verbs, and speaking confidence with the TPRS method.",BEGINNER,en-US,,0,26445,False,False,Mostafa Shalchi,53,0,,,https://www.udemy.com/course/learn-french-a1-beginners,https://www.udemy.com/course/learn-french-a1-beginners/learn,https://img-c.udemycdn.com/course/240x135/7069989_a82a.jpg,ZvQBlo7bQqmc5qlmiwPWvg,
2328250,Google Sheets : Les Fondamentaux,Débuter efficacement avec le tableur collaboratif de Google,BEGINNER,fr-FR,4.642166614532471,247,13783,False,False,Régis L'Hostis,46,0,Highest Rated|Highest Rated,2022-03-01,https://www.udemy.com/course/google-sheets-les-fondamentaux,https://www.udemy.com/course/google-sheets-les-fondamentaux/learn,https://img-c.udemycdn.com/course/240x135/2328250_8e99_2.jpg,pn7L5S-MSiKOGVlZ2zFO_Q,
1762612,MS Excel : İşinizi Kolaylaştıracak Kısayollar ve Öneriler,İngilizce arayüzlü Excel kullanarak kısayolları görelim ve işe çok yarayan taktikler öğrenelim,ALL_LEVELS,tr-TR,4.7225189208984375,491,12822,False,False,Can Uysal,45,0,,2018-08-08,https://www.udemy.com/course/ms-excel-isinizi-kolaylastiracak-kisayollar,https://www.udemy.com/course/ms-excel-isinizi-kolaylastiracak-kisayollar/learn,https://img-c.udemycdn.com/course/240x135/1762612_9430_2.jpg,KVD7PfdmRlObno4XA88YYQ,
3257332,Treinamento em Eletrônica Geral para Todos os Equipamentos 1,"DESAFIO: Aprenda em 30 dias, com Professor Marcelo Moraes mais  sobre Eletrônica que aprenderia em 12 meses .",BEGINNER,pt-BR,4.435180187225342,1683,70549,False,False,Professor Marcelo Moraes -100 k Youtube professormarcelomoraes,120,0,Good for Beginners|Good for Beginners,2025-10-28,https://www.udemy.com/course/eletronica-para-ti-base-solida-primeiro-periodo,https://www.udemy.com/course/eletronica-para-ti-base-solida-primeiro-periodo/learn,https://img-c.udemycdn.com/course/240x135/3257332_3a3f_13.jpg,0mCwOWBiQLyQm8ovkMQsAQ,
1411408,"SUBNETTING UZMANLIĞI \ ALT AĞLAR YARATMA -----""ÖZEL YÖNTEM""",Öğrenciler - IT Uzmanları ve CCNA sınavlarına hazırlananlar icin... ( Özel Yöntem + Öğrenme Garantili ),INTERMEDIATE,tr-TR,4.725101947784424,399,4741,False,False,Baran Bilgehan,9,0,Highest Rated|Highest Rated,2018-12-13,https://www.udemy.com/course/ip-subnetting-alt-aglar-yaratma-islemleri,https://www.udemy.com/course/ip-subnetting-alt-aglar-yaratma-islemleri/learn,https://img-c.udemycdn.com/course/240x135/1411408_6701_3.jpg,qSam00csRbiKARLfh-gCEw,
4751950,JavaScript Deep Dives,Understanding JavaScript Core Concepts,INTERMEDIATE,en-US,3.581395387649536,2,39302,False,False,Frank Krickhahn,116,0,,2022-10-03,https://www.udemy.com/course/javascript-deep-dives,https://www.udemy.com/course/javascript-deep-dives/learn,https://img-c.udemycdn.com/course/240x135/4751950_8941.jpg,d8JHAxIaRm2YiQ0vBDOPVg,
2773276,Aprenda Como Sair das Dívidas Sem fazer nenhum Empréstimo,Como sair das dívidas definitivamente é o que você vai aprender. Como eliminar dívidas e conseguir descontos de até 92%.,ALL_LEVELS,pt-BR,4.279932975769043,27,44335,False,False,Wellington Martins,32,0,,2020-02-14,https://www.udemy.com/course/metodo-3m-como-sair-das-dividas-sem-fazer-emprestimo,https://www.udemy.com/course/metodo-3m-como-sair-das-dividas-sem-fazer-emprestimo/learn,https://img-c.udemycdn.com/course/240x135/2773276_f9ee_3.jpg,l67OHD2QQ-qniiuORjsslw,
4887612,Meta Social Media Ads For Facebook Ads & Instagram Marketing,"Meta Ads Course for Sales, Leads, and Traffic: Run Facebook and Instagram ads with confidence",ALL_LEVELS,en-US,4.238961219787598,37,50533,False,False,Being Commerce,29,0,,2026-01-22,https://www.udemy.com/course/meta-social-media-ads-for-facebook-ads-instagram-marketing,https://www.udemy.com/course/meta-social-media-ads-for-facebook-ads-instagram-marketing/learn,https://img-c.udemycdn.com/course/240x135/4887612_0c3b.jpg,2BSNIANdRxuisp-AIbRFrw,
6419489,Como Ganhar Dinheiro Com Perfis Anônimos,"Transforme Perfis Anônimos em Máquinas de Renda Passiva em Dólar – Sem Aparecer, Sem Inglês, e Trabalhando 30 Min Dia",BEGINNER,pt-BR,4.525876998901367,76,16791,False,False,Marcelo Maia,37,0,Highest Rated|Highest Rated,2025-01-26,https://www.udemy.com/course/como-ganhar-dinheiro-com-perfis-anonimos-dark,https://www.udemy.com/course/como-ganhar-dinheiro-com-perfis-anonimos-dark/learn,https://img-c.udemycdn.com/course/240x135/6419489_9b42_2.jpg,hvvl7Sl1Qd2VRstN28983Q,
3070578,The Complete Odoo 16/17 Technical Course: From Zero to Hero,Learn to Build Business Applications with Odoo 16 and 17. Everything You Need to become an Expert in Odoo Development.,ALL_LEVELS,en-US,4.300354480743408,663,38040,False,False,Miracle Ayodele,63,0,Bestseller|Bestseller,2024-06-11,https://www.udemy.com/course/the-complete-odoo-technical-course-2023-from-zero-to-hero,https://www.udemy.com/course/the-complete-odoo-technical-course-2023-from-zero-to-hero/learn,https://img-c.udemycdn.com/course/240x135/3070578_81ad_3.jpg,Nck4-4ecRwmOu3DUKYYgdA,
4900408,Unreal Engine 5: Create and Publish a 3D Action Mobile Game,Create an action combat framework from scratch for mobile in Unreal Engine 5 and Publish it on GooglePlay Store!,ALL_LEVELS,en-US,4.476696968078613,73,31274,False,False,Howl Chang,56,0,,2025-04-18,https://www.udemy.com/course/unreal-engine-5-create-and-publish-a-3d-action-mobile-game,https://www.udemy.com/course/unreal-engine-5-create-and-publish-a-3d-action-mobile-game/learn,https://img-c.udemycdn.com/course/240x135/4900408_8371_2.jpg,60VVO3TwQZCTJXR1a_-W-Q,
6112389,Analyste en Cybersécurité CS0-003 Questions et réponses,* Apprenez et réussissez votre test chez First Go GARANTI *,ALL_LEVELS,fr-FR,,0,0,False,True,ICT Questions and Answers|Birali Faustin Nzubahimana|Q&R RESEAU || IT || SECURITE HACKING,0,210,,2024-08-21,https://www.udemy.com/course/analyste-en-cybersecurite-cs0-003-questions-et-reponses,https://www.udemy.com/course/analyste-en-cybersecurite-cs0-003-questions-et-reponses/learn,https://img-c.udemycdn.com/course/240x135/6112389_d6f5_2.jpg,deqQmFVKSByDvPTR1FOq5g,
6495605,Tanstack React Query - the Master Guide,Master Tanstack React Query in next to no time!,INTERMEDIATE,en-US,4.6387810707092285,6,15345,False,False,Tim MacLachlan,44,0,,2026-01-11,https://www.udemy.com/course/tanstack-react-query-the-master-guide,https://www.udemy.com/course/tanstack-react-query-the-master-guide/learn,https://img-c.udemycdn.com/course/240x135/6495605_8309.jpg,0WJrlfabSTSk6IJcZyKPeA,
1503548,Fundamentos de Lean Manufacturing - Treinamento Prático,Aprenda na prática com as principais ferramentas do Lean + 6 Sigmas com estudos de casos em Excel. Curso online de Lean!,ALL_LEVELS,pt-BR,4.5049729347229,1563,27754,False,False,Gleison Guimarães,69,9,Good for Beginners|Good for Beginners,2024-01-04,https://www.udemy.com/course/curso-de-fundamentos-de-lean-manufacturing,https://www.udemy.com/course/curso-de-fundamentos-de-lean-manufacturing/learn,https://img-c.udemycdn.com/course/240x135/1503548_5bc9_5.jpg,zm6VgJC_S2GOibYoxrB88Q,
4893972,Morden Antivirus Evasion Techniques Part I,Antivirus evasion techniques for beginners.,BEGINNER,en-US,3.8493664264678955,4,7232,False,False,Hackerdeer Bruce,24,0,,2022-09-30,https://www.udemy.com/course/evasion1,https://www.udemy.com/course/evasion1/learn,https://img-c.udemycdn.com/course/240x135/4893972_728d_4.jpg,ZmicNVLNT-CKD8vG-j0ItQ,
